restaurant_id,restaurant_name,date,date_dt,year,month,day_of_week,is_weekend,is_holiday,holiday_name,covers,seasonality_factor,ingredient_id,ingredient_name,unit,unit_cost,inventory_start,qty_used,stockout_qty,inventory_end,on_order_qty,inventory_position,lead_time_days,avg_daily_usage_7d,avg_daily_usage_28d,avg_daily_usage_56d,projected_demand_leadtime,reorder_point,target_stock_level_S,restock_today_label,order_qty,num_menu_items_using,avg_qty_per_item,min_qty_per_item,max_qty_per_item,menu_items_list,units_sold_items_using_ing,revenue_items_using_ing,top_menu_item_by_ing_usage,top_menu_item_ing_qty_used,qty_in_grams,inventory_in_grams,inventory_start_grams,cost_per_gram,inventory_value,daily_cost,waste_cost,inventory_level
R001,Sample Bistro,2025-07-25,2025-07-25,2025,7,4,0,0,,243,1.2742409021269212,I22,Cabbage,g,0.004,20302.578,1870.0,0.0,18432.578,0.0,18432.578,3,2337.857,2236.429,2162.857,6709.286,8306.051,28433.908,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),61,807.89,Chicken Sandwich,950.0,1870.0,18432.578,20302.578,0.004,73.73031200000001,7.48,0.0,18432.578
R001,Sample Bistro,2025-07-25,2025-07-25,2025,7,4,0,0,,243,1.2742409021269212,I25,Potatoes,g,0.002,169616.321,11280.0,0.0,158336.321,0.0,158336.321,1,13154.286,13227.857,12980.357,13227.857,19781.078,178515.364,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,60,779.4,French Fries,6480.0,11280.0,158336.321,169616.321,0.002,316.672642,22.56,0.0,158336.321
R001,Sample Bistro,2025-07-25,2025-07-25,2025,7,4,0,0,,243,1.2742409021269212,I44,Sirloin Steak,g,0.022,11092.975,5760.0,0.0,5332.975,35175.263,40508.238,4,3874.286,3600.0,4024.286,14400.0,17189.465,49589.465,0,0.0,1,240.0,240.0,240.0,Steak Frites,24,599.76,Steak Frites,5760.0,5760.0,5332.975,11092.975,0.022,117.32545,126.72,0.0,5332.975
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I01,Beef Patty,patty,1.9,237.73,45.0,0.0,192.73,0.0,192.73,4,35.714,43.536,41.911,174.143,230.729,709.621,1,544.912,1,1.0,1.0,1.0,Classic Burger,45,629.55,Classic Burger,45.0,6750.0,28909.5,35659.5,0.012666666666666666,366.187,85.5,0.0,28909.5
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I03,Brioche Bun,bun,0.45,1063.219,82.0,0.0,981.219,0.0,981.219,3,73.429,80.429,78.446,241.286,289.159,1254.302,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,82,1091.68,Classic Burger,45.0,4100.0,49060.950000000004,53160.950000000004,0.009000000000000001,441.5485500000001,36.900000000000006,0.0,49060.950000000004
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I08,Pickles,g,0.006,4845.824,1230.0,0.0,3615.824,0.0,3615.824,2,1101.429,1206.429,1176.696,2412.857,3243.473,21339.902,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,82,1091.68,Classic Burger,675.0,1230.0,3615.824,4845.824,0.006,21.694944,7.38,0.0,3615.824
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I09,House Sauce,g,0.008,12928.684,1455.0,0.0,11473.684,0.0,11473.684,4,1280.0,1424.107,1386.25,5696.429,7053.746,19870.71,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,82,1091.68,Classic Burger,900.0,1455.0,11473.684,12928.684,0.008,91.78947199999999,11.64,0.0,11473.684
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I15,Pizza Dough,dough,0.85,366.647,32.0,0.0,334.647,0.0,334.647,5,32.143,32.214,32.929,161.071,188.263,574.834,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,32,511.68,Margherita Pizza,32.0,9600.0,100394.09999999999,109994.09999999999,0.002833333333333333,284.44994999999994,27.2,0.0,100394.09999999999
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I17,Mozzarella,g,0.013,24433.407,3520.0,0.0,20913.407,0.0,20913.407,3,3535.714,3543.571,3622.143,10630.714,12870.518,41219.089,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,32,511.68,Margherita Pizza,3520.0,3520.0,20913.407,24433.407,0.013,271.87429099999997,45.76,0.0,20913.407
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I20,White Fish,g,0.02,18562.058,7200.0,0.0,11362.058,39815.287,51177.345,6,4302.857,3994.286,3760.714,23965.714,29828.15,65776.722,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),60,869.4,Fish Tacos (3),7200.0,7200.0,11362.058,18562.058,0.02,227.24116000000004,144.0,0.0,11362.058
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I22,Cabbage,g,0.004,18432.578,3325.0,0.0,15107.578,0.0,15107.578,3,2377.143,2253.75,2166.964,6761.25,8432.186,28715.936,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),97,1331.53,Fish Tacos (3),2400.0,3325.0,15107.578,18432.578,0.004,60.430312,13.3,0.0,15107.578
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I25,Potatoes,g,0.002,158336.321,11540.0,0.0,146796.321,0.0,146796.321,1,12128.571,13141.429,12854.643,13141.429,19708.38,177405.523,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,62,689.38,French Fries,7740.0,11540.0,146796.321,158336.321,0.002,293.592642,23.080000000000002,0.0,146796.321
R001,Sample Bistro,2025-07-26,2025-07-26,2025,7,5,1,0,,358,1.2728376699998345,I44,Sirloin Steak,g,0.022,40508.238,4560.0,0.0,35948.238,0.0,35948.238,4,3600.0,3642.857,3981.429,14571.429,17391.757,50177.472,0,0.0,1,240.0,240.0,240.0,Steak Frites,19,474.81,Steak Frites,4560.0,4560.0,35948.238,40508.238,0.022,790.8612359999998,100.32,0.0,35948.238
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I01,Beef Patty,patty,1.9,192.73,47.0,0.0,145.73,544.912,690.642,4,38.857,42.286,41.982,169.143,219.248,684.391,0,0.0,1,1.0,1.0,1.0,Classic Burger,47,657.53,Classic Burger,47.0,7050.0,21859.5,28909.5,0.012666666666666666,276.887,89.3,0.0,21859.5
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I03,Brioche Bun,bun,0.45,981.219,92.0,0.0,889.219,0.0,889.219,3,75.0,79.786,78.554,239.357,285.86,1243.288,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,92,1219.58,Classic Burger,47.0,4600.0,44460.950000000004,49060.950000000004,0.009000000000000001,400.1485500000001,41.400000000000006,0.0,44460.950000000004
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I08,Pickles,g,0.006,3615.824,1380.0,0.0,2235.824,0.0,2235.824,2,1125.0,1196.786,1178.304,2393.571,3200.408,21152.194,1,17646.486,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,92,1219.58,Classic Burger,705.0,1380.0,2235.824,3615.824,0.006,13.414944,8.28,0.0,2235.824
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I09,House Sauce,g,0.008,11473.684,1615.0,0.0,9858.684,0.0,9858.684,4,1319.286,1408.214,1388.214,5632.857,6931.585,19605.513,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,92,1219.58,Classic Burger,940.0,1615.0,9858.684,11473.684,0.008,78.869472,12.92,0.0,9858.684
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I15,Pizza Dough,dough,0.85,334.647,64.0,0.0,270.647,0.0,270.647,5,35.143,33.714,33.554,168.571,199.817,604.388,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,64,1023.36,Margherita Pizza,64.0,19200.0,81194.09999999999,100394.09999999999,0.002833333333333333,230.04994999999997,54.4,0.0,81194.09999999999
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I17,Mozzarella,g,0.013,20913.407,7040.0,0.0,13873.407,0.0,13873.407,3,3865.714,3708.571,3690.893,11125.714,13699.487,43368.058,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,64,1023.36,Margherita Pizza,7040.0,7040.0,13873.407,20913.407,0.013,180.354291,91.52,0.0,13873.407
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I20,White Fish,g,0.02,11362.058,3960.0,0.0,7402.058,39815.287,47217.345,6,4200.0,3990.0,3750.0,23940.0,29802.123,65712.123,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),33,478.17,Fish Tacos (3),3960.0,3960.0,7402.058,11362.058,0.02,148.04116,79.2,0.0,7402.058
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I22,Cabbage,g,0.004,15107.578,2445.0,0.0,12662.578,0.0,12662.578,3,2303.571,2267.5,2164.286,6802.5,8472.877,28880.377,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),78,1040.22,Fish Tacos (3),1320.0,2445.0,12662.578,15107.578,0.004,50.650312,9.78,0.0,12662.578
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I25,Potatoes,g,0.002,146796.321,18580.0,0.0,128216.321,0.0,128216.321,1,12351.429,13175.714,12940.714,13175.714,19804.237,177912.809,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,100,1079.0,French Fries,12780.0,18580.0,128216.321,146796.321,0.002,256.432642,37.160000000000004,0.0,128216.321
R001,Sample Bistro,2025-07-27,2025-07-27,2025,7,6,1,0,,388,1.2714031125503422,I44,Sirloin Steak,g,0.022,35948.238,6960.0,0.0,28988.238,0.0,28988.238,4,4114.286,3745.714,4011.429,14982.857,18175.813,51887.241,0,0.0,1,240.0,240.0,240.0,Steak Frites,29,724.71,Steak Frites,6960.0,6960.0,28988.238,35948.238,0.022,637.741236,153.12,0.0,28988.238
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I01,Beef Patty,patty,1.9,145.73,39.0,0.0,106.73,544.912,651.642,4,38.857,42.107,41.964,168.429,218.566,681.744,0,0.0,1,1.0,1.0,1.0,Classic Burger,39,545.61,Classic Burger,39.0,5850.0,16009.5,21859.5,0.012666666666666666,202.787,74.1,0.0,16009.5
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I03,Brioche Bun,bun,0.45,889.219,66.0,0.0,823.219,0.0,823.219,3,75.143,79.5,78.554,238.5,285.287,1239.287,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,66,882.84,Classic Burger,39.0,3300.0,41160.950000000004,44460.950000000004,0.009000000000000001,370.44855000000007,29.700000000000003,0.0,41160.950000000004
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I08,Pickles,g,0.006,2235.824,990.0,0.0,1245.824,17646.486,18892.31,2,1127.143,1192.5,1178.304,2385.0,3196.771,21084.271,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,66,882.84,Classic Burger,585.0,990.0,1245.824,2235.824,0.006,7.474944000000001,5.94,0.0,1245.824
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I09,House Sauce,g,0.008,9858.684,1185.0,0.0,8673.684,0.0,8673.684,4,1321.429,1403.036,1388.125,5612.143,6917.715,19545.037,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,66,882.84,Classic Burger,780.0,1185.0,8673.684,9858.684,0.008,69.389472,9.48,0.0,8673.684
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I15,Pizza Dough,dough,0.85,270.647,14.0,0.0,256.647,0.0,256.647,5,33.571,33.571,33.179,167.857,199.731,602.588,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,14,223.86,Margherita Pizza,14.0,4200.0,76994.09999999999,81194.09999999999,0.002833333333333333,218.14994999999996,11.899999999999999,0.0,76994.09999999999
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I17,Mozzarella,g,0.013,13873.407,1540.0,0.0,12333.407,0.0,12333.407,3,3692.857,3692.857,3649.643,11078.571,13704.111,43246.969,1,32347.651,1,110.0,110.0,110.0,Margherita Pizza,14,223.86,Margherita Pizza,1540.0,1540.0,12333.407,13873.407,0.013,160.33429099999998,20.02,0.0,12333.407
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I20,White Fish,g,0.02,7402.058,3720.0,0.0,3682.058,39815.287,43497.345,6,4200.0,4002.857,3760.714,24017.143,29863.866,65889.58,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),31,449.19,Fish Tacos (3),3720.0,3720.0,3682.058,7402.058,0.02,73.64116,74.4,0.0,3682.058
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I22,Cabbage,g,0.004,12662.578,1915.0,0.0,10747.578,0.0,10747.578,3,2307.143,2269.107,2168.304,6807.321,8474.675,28896.639,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),58,786.42,Fish Tacos (3),1240.0,1915.0,10747.578,12662.578,0.004,42.990311999999996,7.66,0.0,10747.578
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I25,Potatoes,g,0.002,128216.321,8880.0,0.0,119336.321,0.0,119336.321,1,11928.571,13104.286,12990.714,13104.286,19816.513,177067.942,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,48,479.52,French Fries,6480.0,8880.0,119336.321,128216.321,0.002,238.672642,17.76,0.0,119336.321
R001,Sample Bistro,2025-07-28,2025-07-28,2025,7,0,0,0,,285,1.269937698129909,I44,Sirloin Steak,g,0.022,28988.238,2880.0,0.0,26108.238,0.0,26108.238,4,3977.143,3737.143,3994.286,14948.571,18153.379,51787.665,0,0.0,1,240.0,240.0,240.0,Steak Frites,12,299.88,Steak Frites,2880.0,2880.0,26108.238,28988.238,0.022,574.381236,63.36,0.0,26108.238
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I01,Beef Patty,patty,1.9,106.73,27.0,0.0,79.73,544.912,624.642,4,36.714,41.536,42.089,166.143,217.266,674.159,0,0.0,1,1.0,1.0,1.0,Classic Burger,27,377.73,Classic Burger,27.0,4050.0,11959.5,16009.5,0.012666666666666666,151.487,51.3,0.0,11959.5
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I03,Brioche Bun,bun,0.45,823.219,57.0,0.0,766.219,0.0,766.219,3,70.429,78.571,78.875,235.714,283.357,1226.214,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,57,752.43,Chicken Sandwich,30.0,2850.0,38310.950000000004,41160.950000000004,0.009000000000000001,344.7985500000001,25.650000000000002,0.0,38310.950000000004
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I08,Pickles,g,0.006,18892.31,855.0,0.0,18037.31,0.0,18037.31,2,1056.429,1178.571,1183.125,2357.143,3183.761,20862.332,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,57,752.43,Chicken Sandwich,450.0,855.0,18037.31,18892.31,0.006,108.22386000000002,5.13,0.0,18037.31
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I09,House Sauce,g,0.008,8673.684,990.0,0.0,7683.684,0.0,7683.684,4,1240.0,1386.25,1393.571,5545.0,6875.675,19351.925,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,57,752.43,Classic Burger,540.0,990.0,7683.684,8673.684,0.008,61.469472,7.92,0.0,7683.684
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I15,Pizza Dough,dough,0.85,256.647,35.0,0.0,221.647,0.0,221.647,5,34.143,33.464,33.214,167.321,199.117,600.688,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,35,559.65,Margherita Pizza,35.0,10500.0,66494.09999999999,76994.09999999999,0.002833333333333333,188.39994999999996,29.749999999999996,0.0,66494.09999999999
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I17,Mozzarella,g,0.013,12333.407,3850.0,0.0,8483.407,32347.651,40831.058,3,3755.714,3681.071,3653.571,11043.214,13662.248,43110.82,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,35,559.65,Margherita Pizza,3850.0,3850.0,8483.407,12333.407,0.013,110.28429099999998,50.05,0.0,8483.407
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I20,White Fish,g,0.02,43497.345,1680.0,0.0,41817.345,0.0,41817.345,6,3908.571,3930.0,3726.429,23580.0,29664.349,65034.349,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),14,202.86,Fish Tacos (3),1680.0,1680.0,41817.345,43497.345,0.02,836.3469,33.6,0.0,41817.345
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I22,Cabbage,g,0.004,10747.578,1310.0,0.0,9437.578,0.0,9437.578,3,2145.714,2235.893,2161.786,6707.679,8452.691,28575.727,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),44,577.56,Chicken Sandwich,750.0,1310.0,9437.578,10747.578,0.004,37.750312,5.24,0.0,9437.578
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I25,Potatoes,g,0.002,119336.321,13620.0,0.0,105716.321,0.0,105716.321,1,12522.857,13207.857,13042.857,13207.857,19883.502,178377.788,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,74,669.26,French Fries,10620.0,13620.0,105716.321,119336.321,0.002,211.432642,27.240000000000002,0.0,105716.321
R001,Sample Bistro,2025-07-29,2025-07-29,2025,7,1,0,0,,271,1.2684419043710733,I44,Sirloin Steak,g,0.022,26108.238,3600.0,0.0,22508.238,0.0,22508.238,4,4011.429,3745.714,4002.857,14982.857,18183.491,51894.919,0,0.0,1,240.0,240.0,240.0,Steak Frites,15,374.85,Steak Frites,3600.0,3600.0,22508.238,26108.238,0.022,495.181236,79.19999999999999,0.0,22508.238
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I01,Beef Patty,patty,1.9,624.642,43.0,0.0,581.642,0.0,581.642,4,38.286,42.107,42.304,168.429,218.566,681.744,0,0.0,1,1.0,1.0,1.0,Classic Burger,43,601.57,Classic Burger,43.0,6450.0,87246.3,93696.3,0.012666666666666666,1105.1198,81.7,0.0,87246.3
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I03,Brioche Bun,bun,0.45,766.219,76.0,0.0,690.219,0.0,690.219,3,72.0,79.036,78.946,237.107,284.311,1232.74,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,76,1013.74,Classic Burger,43.0,3800.0,34510.950000000004,38310.950000000004,0.009000000000000001,310.5985500000001,34.2,0.0,34510.950000000004
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I08,Pickles,g,0.006,18037.31,1140.0,0.0,16897.31,0.0,16897.31,2,1080.0,1185.536,1184.196,2371.071,3190.08,20973.115,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,76,1013.74,Classic Burger,645.0,1140.0,16897.31,18037.31,0.006,101.38386000000001,6.84,0.0,16897.31
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I09,House Sauce,g,0.008,7683.684,1355.0,0.0,6328.684,0.0,6328.684,4,1271.429,1396.071,1395.714,5584.286,6899.983,19464.626,1,13627.762,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,76,1013.74,Classic Burger,860.0,1355.0,6328.684,7683.684,0.008,50.629472,10.84,0.0,6328.684
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I15,Pizza Dough,dough,0.85,221.647,44.0,0.0,177.647,0.0,177.647,5,34.429,34.286,33.375,171.429,202.943,614.371,1,472.325,1,1.0,1.0,1.0,Margherita Pizza,44,703.56,Margherita Pizza,44.0,13200.0,53294.1,66494.09999999999,0.002833333333333333,150.99994999999998,37.4,0.0,53294.1
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I17,Mozzarella,g,0.013,8483.407,4840.0,0.0,3643.407,32347.651,35991.058,3,3787.143,3771.429,3671.25,11314.286,13910.191,44081.619,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,44,703.56,Margherita Pizza,4840.0,4840.0,3643.407,8483.407,0.013,47.364291,62.919999999999995,0.0,3643.407
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I20,White Fish,g,0.02,41817.345,3360.0,0.0,38457.345,0.0,38457.345,6,3737.143,3964.286,3713.571,23785.714,29776.964,65455.535,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),28,405.72,Fish Tacos (3),3360.0,3360.0,38457.345,41817.345,0.02,769.1469000000001,67.2,0.0,38457.345
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I22,Cabbage,g,0.004,9437.578,1945.0,0.0,7492.578,0.0,7492.578,3,2088.571,2244.643,2153.929,6733.929,8461.352,28663.137,1,21485.305,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),61,817.89,Fish Tacos (3),1120.0,1945.0,7492.578,9437.578,0.004,29.970312000000003,7.78,0.0,7492.578
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I25,Potatoes,g,0.002,105716.321,10680.0,0.0,95036.321,0.0,95036.321,1,12291.429,13092.857,13030.0,13092.857,19803.946,176918.232,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,58,529.42,French Fries,8280.0,10680.0,95036.321,105716.321,0.002,190.072642,21.36,0.0,95036.321
R001,Sample Bistro,2025-07-30,2025-07-30,2025,7,2,0,0,,285,1.2669162180488494,I44,Sirloin Steak,g,0.022,22508.238,2880.0,0.0,19628.238,0.0,19628.238,4,4011.429,3677.143,4002.857,14708.571,17892.729,50987.015,0,0.0,1,240.0,240.0,240.0,Steak Frites,12,299.88,Steak Frites,2880.0,2880.0,19628.238,22508.238,0.022,431.821236,63.36,0.0,19628.238
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I01,Beef Patty,patty,1.9,581.642,38.0,0.0,543.642,0.0,543.642,4,38.571,42.75,42.286,171.0,218.881,689.131,0,0.0,1,1.0,1.0,1.0,Classic Burger,38,531.62,Classic Burger,38.0,5700.0,81546.3,87246.3,0.012666666666666666,1032.9198000000001,72.2,0.0,81546.3
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I03,Brioche Bun,bun,0.45,690.219,77.0,0.0,613.219,0.0,613.219,3,74.143,79.821,78.75,239.464,285.58,1243.437,0,0.0,2,1.0,1.0,1.0,Chicken Sandwich | Classic Burger,77,1018.73,Chicken Sandwich,39.0,3850.0,30660.950000000004,34510.950000000004,0.009000000000000001,275.94855000000007,34.650000000000006,0.0,30660.950000000004
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I08,Pickles,g,0.006,16897.31,1155.0,0.0,15742.31,0.0,15742.31,2,1112.143,1197.321,1181.25,2394.643,3194.759,21154.58,0,0.0,2,15.0,15.0,15.0,Chicken Sandwich | Classic Burger,77,1018.73,Chicken Sandwich,585.0,1155.0,15742.31,16897.31,0.006,94.45386,6.93,0.0,15742.31
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I09,House Sauce,g,0.008,6328.684,1345.0,0.0,4983.684,13627.762,18611.446,4,1305.0,1411.071,1392.679,5644.286,6923.91,19623.553,0,0.0,2,17.5,15.0,20.0,Chicken Sandwich | Classic Burger,77,1018.73,Classic Burger,760.0,1345.0,4983.684,6328.684,0.008,39.869472,10.76,0.0,4983.684
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I15,Pizza Dough,dough,0.85,177.647,39.0,0.0,138.647,472.325,610.972,5,37.571,34.857,33.214,174.286,205.286,623.572,0,0.0,1,1.0,1.0,1.0,Margherita Pizza,39,623.61,Margherita Pizza,39.0,11700.0,41594.1,53294.1,0.002833333333333333,117.84994999999999,33.15,0.0,41594.1
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I17,Mozzarella,g,0.013,35991.058,4290.0,0.0,31701.058,0.0,31701.058,3,4132.857,3834.286,3653.571,11502.857,14056.439,44730.725,0,0.0,1,110.0,110.0,110.0,Margherita Pizza,39,623.61,Margherita Pizza,4290.0,4290.0,31701.058,35991.058,0.013,412.113754,55.769999999999996,0.0,31701.058
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I20,White Fish,g,0.02,38457.345,3360.0,0.0,35097.345,0.0,35097.345,6,3720.0,3912.857,3732.857,23477.143,29449.712,64665.426,0,0.0,1,120.0,120.0,120.0,Fish Tacos (3),28,405.72,Fish Tacos (3),3360.0,3360.0,35097.345,38457.345,0.02,701.9469,67.2,0.0,35097.345
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I22,Cabbage,g,0.004,7492.578,2095.0,0.0,5397.578,21485.305,26882.883,3,2129.286,2231.071,2155.893,6693.214,8417.54,28497.183,0,0.0,2,32.5,25.0,40.0,Chicken Sandwich | Fish Tacos (3),67,892.83,Fish Tacos (3),1120.0,2095.0,5397.578,7492.578,0.004,21.590312,8.38,0.0,5397.578
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I25,Potatoes,g,0.002,95036.321,10220.0,0.0,84816.321,0.0,84816.321,1,12114.286,13045.714,13050.0,13045.714,19793.577,176342.149,0,0.0,2,190.0,180.0,200.0,French Fries | Steak Frites,55,594.45,French Fries,7020.0,10220.0,84816.321,95036.321,0.002,169.632642,20.44,0.0,84816.321
R001,Sample Bistro,2025-07-31,2025-07-31,2025,7,3,0,0,,276,1.2653611349393834,I44,Sirloin Steak,g,0.022,19628.238,3840.0,0.0,15788.238,0.0,15788.238,4,4354.286,3651.429,4011.429,14605.714,17763.955,50626.813,1,32819.53,1,240.0,240.0,240.0,Steak Frites,16,399.84,Steak Frites,3840.0,3840.0,15788.238,19628.238,0.022,347.341236,84.47999999999999,0.0,15788.238
